sample_id	biological_id	source_biological_id	population	era	library_id	read_group	sequencing_run	source_id	source_r1	source_r2	symlink_r1	symlink_r2
OchCCat068_Ex1-4G-lcwgs-1_RG-OchCCat068-E00526-585-HJLFCCCX2-L3-4G-B1	OchCCat068	Och-CCat_068	CCat	modern	Ex1-4G-lcwgs-1	RG-OchCCat068-E00526-585-HJLFCCCX2-L3-4G-B1	2nd	Och-CCat_068-Ex1-4G-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_068-Ex1-4G-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_068-Ex1-4G-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat068_Ex1-4G-lcwgs-1_RG-OchCCat068-E00526-585-HJLFCCCX2-L3-4G-B1_R1.fastq.gz	data/symlinks/OchCCat068_Ex1-4G-lcwgs-1_RG-OchCCat068-E00526-585-HJLFCCCX2-L3-4G-B1_R2.fastq.gz
OchCCat069_Ex1-5F-lcwgs-1_RG-OchCCat069-E00526-585-HJLFCCCX2-L3-5F-B1	OchCCat069	Och-CCat_069	CCat	modern	Ex1-5F-lcwgs-1	RG-OchCCat069-E00526-585-HJLFCCCX2-L3-5F-B1	2nd	Och-CCat_069-Ex1-5F-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_069-Ex1-5F-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_069-Ex1-5F-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat069_Ex1-5F-lcwgs-1_RG-OchCCat069-E00526-585-HJLFCCCX2-L3-5F-B1_R1.fastq.gz	data/symlinks/OchCCat069_Ex1-5F-lcwgs-1_RG-OchCCat069-E00526-585-HJLFCCCX2-L3-5F-B1_R2.fastq.gz
OchCCat070_Ex1-7F-lcwgs-1_RG-OchCCat070-E00526-585-HJLFCCCX2-L3-7F-B1	OchCCat070	Och-CCat_070	CCat	modern	Ex1-7F-lcwgs-1	RG-OchCCat070-E00526-585-HJLFCCCX2-L3-7F-B1	2nd	Och-CCat_070-Ex1-7F-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_070-Ex1-7F-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_070-Ex1-7F-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat070_Ex1-7F-lcwgs-1_RG-OchCCat070-E00526-585-HJLFCCCX2-L3-7F-B1_R1.fastq.gz	data/symlinks/OchCCat070_Ex1-7F-lcwgs-1_RG-OchCCat070-E00526-585-HJLFCCCX2-L3-7F-B1_R2.fastq.gz
OchCCat071_Ex1-8H-lcwgs-1_RG-OchCCat071-E00526-585-HJLFCCCX2-L3-8H-B1	OchCCat071	Och-CCat_071	CCat	modern	Ex1-8H-lcwgs-1	RG-OchCCat071-E00526-585-HJLFCCCX2-L3-8H-B1	2nd	Och-CCat_071-Ex1-8H-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_071-Ex1-8H-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_071-Ex1-8H-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat071_Ex1-8H-lcwgs-1_RG-OchCCat071-E00526-585-HJLFCCCX2-L3-8H-B1_R1.fastq.gz	data/symlinks/OchCCat071_Ex1-8H-lcwgs-1_RG-OchCCat071-E00526-585-HJLFCCCX2-L3-8H-B1_R2.fastq.gz
OchCCat072_Ex1-7E-lcwgs-1_RG-OchCCat072-E00526-585-HJLFCCCX2-L3-7E-B1	OchCCat072	Och-CCat_072	CCat	modern	Ex1-7E-lcwgs-1	RG-OchCCat072-E00526-585-HJLFCCCX2-L3-7E-B1	2nd	Och-CCat_072-Ex1-7E-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_072-Ex1-7E-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_072-Ex1-7E-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat072_Ex1-7E-lcwgs-1_RG-OchCCat072-E00526-585-HJLFCCCX2-L3-7E-B1_R1.fastq.gz	data/symlinks/OchCCat072_Ex1-7E-lcwgs-1_RG-OchCCat072-E00526-585-HJLFCCCX2-L3-7E-B1_R2.fastq.gz
OchCCat074_Ex1-6E-lcwgs-1_RG-OchCCat074-E00526-585-HJLFCCCX2-L3-6E-B1	OchCCat074	Och-CCat_074	CCat	modern	Ex1-6E-lcwgs-1	RG-OchCCat074-E00526-585-HJLFCCCX2-L3-6E-B1	2nd	Och-CCat_074-Ex1-6E-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_074-Ex1-6E-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_074-Ex1-6E-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat074_Ex1-6E-lcwgs-1_RG-OchCCat074-E00526-585-HJLFCCCX2-L3-6E-B1_R1.fastq.gz	data/symlinks/OchCCat074_Ex1-6E-lcwgs-1_RG-OchCCat074-E00526-585-HJLFCCCX2-L3-6E-B1_R2.fastq.gz
OchCCat075_Ex1-5B-lcwgs-1_RG-OchCCat075-E00526-585-HJLFCCCX2-L3-5B-B1	OchCCat075	Och-CCat_075	CCat	modern	Ex1-5B-lcwgs-1	RG-OchCCat075-E00526-585-HJLFCCCX2-L3-5B-B1	2nd	Och-CCat_075-Ex1-5B-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_075-Ex1-5B-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_075-Ex1-5B-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat075_Ex1-5B-lcwgs-1_RG-OchCCat075-E00526-585-HJLFCCCX2-L3-5B-B1_R1.fastq.gz	data/symlinks/OchCCat075_Ex1-5B-lcwgs-1_RG-OchCCat075-E00526-585-HJLFCCCX2-L3-5B-B1_R2.fastq.gz
OchCCat076_Ex1-5H-lcwgs-1_RG-OchCCat076-E00526-585-HJLFCCCX2-L3-5H-B1	OchCCat076	Och-CCat_076	CCat	modern	Ex1-5H-lcwgs-1	RG-OchCCat076-E00526-585-HJLFCCCX2-L3-5H-B1	2nd	Och-CCat_076-Ex1-5H-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_076-Ex1-5H-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_076-Ex1-5H-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat076_Ex1-5H-lcwgs-1_RG-OchCCat076-E00526-585-HJLFCCCX2-L3-5H-B1_R1.fastq.gz	data/symlinks/OchCCat076_Ex1-5H-lcwgs-1_RG-OchCCat076-E00526-585-HJLFCCCX2-L3-5H-B1_R2.fastq.gz
OchCCat077_Ex1-5A-lcwgs-1_RG-OchCCat077-E00526-585-HJLFCCCX2-L3-5A-B1	OchCCat077	Och-CCat_077	CCat	modern	Ex1-5A-lcwgs-1	RG-OchCCat077-E00526-585-HJLFCCCX2-L3-5A-B1	2nd	Och-CCat_077-Ex1-5A-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_077-Ex1-5A-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_077-Ex1-5A-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat077_Ex1-5A-lcwgs-1_RG-OchCCat077-E00526-585-HJLFCCCX2-L3-5A-B1_R1.fastq.gz	data/symlinks/OchCCat077_Ex1-5A-lcwgs-1_RG-OchCCat077-E00526-585-HJLFCCCX2-L3-5A-B1_R2.fastq.gz
OchCCat079_Ex1-8A-lcwgs-1_RG-OchCCat079-E00526-585-HJLFCCCX2-L3-8A-B1	OchCCat079	Och-CCat_079	CCat	modern	Ex1-8A-lcwgs-1	RG-OchCCat079-E00526-585-HJLFCCCX2-L3-8A-B1	2nd	Och-CCat_079-Ex1-8A-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_079-Ex1-8A-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_079-Ex1-8A-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat079_Ex1-8A-lcwgs-1_RG-OchCCat079-E00526-585-HJLFCCCX2-L3-8A-B1_R1.fastq.gz	data/symlinks/OchCCat079_Ex1-8A-lcwgs-1_RG-OchCCat079-E00526-585-HJLFCCCX2-L3-8A-B1_R2.fastq.gz
OchCCat080_Ex1-7C-lcwgs-1_RG-OchCCat080-E00526-585-HJLFCCCX2-L3-7C-B1	OchCCat080	Och-CCat_080	CCat	modern	Ex1-7C-lcwgs-1	RG-OchCCat080-E00526-585-HJLFCCCX2-L3-7C-B1	2nd	Och-CCat_080-Ex1-7C-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_080-Ex1-7C-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_080-Ex1-7C-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat080_Ex1-7C-lcwgs-1_RG-OchCCat080-E00526-585-HJLFCCCX2-L3-7C-B1_R1.fastq.gz	data/symlinks/OchCCat080_Ex1-7C-lcwgs-1_RG-OchCCat080-E00526-585-HJLFCCCX2-L3-7C-B1_R2.fastq.gz
OchCCat081_Ex1-8D-lcwgs-1_RG-OchCCat081-E00526-585-HJLFCCCX2-L3-8D-B1	OchCCat081	Och-CCat_081	CCat	modern	Ex1-8D-lcwgs-1	RG-OchCCat081-E00526-585-HJLFCCCX2-L3-8D-B1	2nd	Och-CCat_081-Ex1-8D-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_081-Ex1-8D-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_081-Ex1-8D-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat081_Ex1-8D-lcwgs-1_RG-OchCCat081-E00526-585-HJLFCCCX2-L3-8D-B1_R1.fastq.gz	data/symlinks/OchCCat081_Ex1-8D-lcwgs-1_RG-OchCCat081-E00526-585-HJLFCCCX2-L3-8D-B1_R2.fastq.gz
OchCCat082_Ex1-6H-lcwgs-1_RG-OchCCat082-E00526-585-HJLFCCCX2-L3-6H-B1	OchCCat082	Och-CCat_082	CCat	modern	Ex1-6H-lcwgs-1	RG-OchCCat082-E00526-585-HJLFCCCX2-L3-6H-B1	2nd	Och-CCat_082-Ex1-6H-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_082-Ex1-6H-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_082-Ex1-6H-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat082_Ex1-6H-lcwgs-1_RG-OchCCat082-E00526-585-HJLFCCCX2-L3-6H-B1_R1.fastq.gz	data/symlinks/OchCCat082_Ex1-6H-lcwgs-1_RG-OchCCat082-E00526-585-HJLFCCCX2-L3-6H-B1_R2.fastq.gz
OchCCat083_Ex1-6F-lcwgs-1_RG-OchCCat083-E00526-585-HJLFCCCX2-L3-6F-B1	OchCCat083	Och-CCat_083	CCat	modern	Ex1-6F-lcwgs-1	RG-OchCCat083-E00526-585-HJLFCCCX2-L3-6F-B1	2nd	Och-CCat_083-Ex1-6F-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_083-Ex1-6F-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_083-Ex1-6F-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat083_Ex1-6F-lcwgs-1_RG-OchCCat083-E00526-585-HJLFCCCX2-L3-6F-B1_R1.fastq.gz	data/symlinks/OchCCat083_Ex1-6F-lcwgs-1_RG-OchCCat083-E00526-585-HJLFCCCX2-L3-6F-B1_R2.fastq.gz
OchCCat084_Ex1-7D-lcwgs-1_RG-OchCCat084-E00526-585-HJLFCCCX2-L3-7D-B1	OchCCat084	Och-CCat_084	CCat	modern	Ex1-7D-lcwgs-1	RG-OchCCat084-E00526-585-HJLFCCCX2-L3-7D-B1	2nd	Och-CCat_084-Ex1-7D-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_084-Ex1-7D-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_084-Ex1-7D-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat084_Ex1-7D-lcwgs-1_RG-OchCCat084-E00526-585-HJLFCCCX2-L3-7D-B1_R1.fastq.gz	data/symlinks/OchCCat084_Ex1-7D-lcwgs-1_RG-OchCCat084-E00526-585-HJLFCCCX2-L3-7D-B1_R2.fastq.gz
OchCCat085_Ex1-6G-lcwgs-1_RG-OchCCat085-E00526-585-HJLFCCCX2-L3-6G-B1	OchCCat085	Och-CCat_085	CCat	modern	Ex1-6G-lcwgs-1	RG-OchCCat085-E00526-585-HJLFCCCX2-L3-6G-B1	2nd	Och-CCat_085-Ex1-6G-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_085-Ex1-6G-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_085-Ex1-6G-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat085_Ex1-6G-lcwgs-1_RG-OchCCat085-E00526-585-HJLFCCCX2-L3-6G-B1_R1.fastq.gz	data/symlinks/OchCCat085_Ex1-6G-lcwgs-1_RG-OchCCat085-E00526-585-HJLFCCCX2-L3-6G-B1_R2.fastq.gz
OchCCat086_Ex1-8E-lcwgs-1_RG-OchCCat086-E00526-585-HJLFCCCX2-L3-8E-B1	OchCCat086	Och-CCat_086	CCat	modern	Ex1-8E-lcwgs-1	RG-OchCCat086-E00526-585-HJLFCCCX2-L3-8E-B1	2nd	Och-CCat_086-Ex1-8E-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_086-Ex1-8E-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_086-Ex1-8E-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat086_Ex1-8E-lcwgs-1_RG-OchCCat086-E00526-585-HJLFCCCX2-L3-8E-B1_R1.fastq.gz	data/symlinks/OchCCat086_Ex1-8E-lcwgs-1_RG-OchCCat086-E00526-585-HJLFCCCX2-L3-8E-B1_R2.fastq.gz
OchCCat087_Ex1-6C-lcwgs-1_RG-OchCCat087-E00526-585-HJLFCCCX2-L3-6C-B1	OchCCat087	Och-CCat_087	CCat	modern	Ex1-6C-lcwgs-1	RG-OchCCat087-E00526-585-HJLFCCCX2-L3-6C-B1	2nd	Och-CCat_087-Ex1-6C-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_087-Ex1-6C-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_087-Ex1-6C-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat087_Ex1-6C-lcwgs-1_RG-OchCCat087-E00526-585-HJLFCCCX2-L3-6C-B1_R1.fastq.gz	data/symlinks/OchCCat087_Ex1-6C-lcwgs-1_RG-OchCCat087-E00526-585-HJLFCCCX2-L3-6C-B1_R2.fastq.gz
OchCCat088_Ex1-7H-lcwgs-1_RG-OchCCat088-E00526-585-HJLFCCCX2-L3-7H-B1	OchCCat088	Och-CCat_088	CCat	modern	Ex1-7H-lcwgs-1	RG-OchCCat088-E00526-585-HJLFCCCX2-L3-7H-B1	2nd	Och-CCat_088-Ex1-7H-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_088-Ex1-7H-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_088-Ex1-7H-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat088_Ex1-7H-lcwgs-1_RG-OchCCat088-E00526-585-HJLFCCCX2-L3-7H-B1_R1.fastq.gz	data/symlinks/OchCCat088_Ex1-7H-lcwgs-1_RG-OchCCat088-E00526-585-HJLFCCCX2-L3-7H-B1_R2.fastq.gz
OchCCat090_Ex1-8G-lcwgs-1_RG-OchCCat090-E00526-585-HJLFCCCX2-L3-8G-B1	OchCCat090	Och-CCat_090	CCat	modern	Ex1-8G-lcwgs-1	RG-OchCCat090-E00526-585-HJLFCCCX2-L3-8G-B1	2nd	Och-CCat_090-Ex1-8G-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_090-Ex1-8G-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_090-Ex1-8G-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat090_Ex1-8G-lcwgs-1_RG-OchCCat090-E00526-585-HJLFCCCX2-L3-8G-B1_R1.fastq.gz	data/symlinks/OchCCat090_Ex1-8G-lcwgs-1_RG-OchCCat090-E00526-585-HJLFCCCX2-L3-8G-B1_R2.fastq.gz
OchCCat091_Ex1-7G-lcwgs-1_RG-OchCCat091-E00526-585-HJLFCCCX2-L3-7G-B1	OchCCat091	Och-CCat_091	CCat	modern	Ex1-7G-lcwgs-1	RG-OchCCat091-E00526-585-HJLFCCCX2-L3-7G-B1	2nd	Och-CCat_091-Ex1-7G-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_091-Ex1-7G-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_091-Ex1-7G-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat091_Ex1-7G-lcwgs-1_RG-OchCCat091-E00526-585-HJLFCCCX2-L3-7G-B1_R1.fastq.gz	data/symlinks/OchCCat091_Ex1-7G-lcwgs-1_RG-OchCCat091-E00526-585-HJLFCCCX2-L3-7G-B1_R2.fastq.gz
OchCCat092_Ex1-8F-lcwgs-1_RG-OchCCat092-E00526-585-HJLFCCCX2-L3-8F-B1	OchCCat092	Och-CCat_092	CCat	modern	Ex1-8F-lcwgs-1	RG-OchCCat092-E00526-585-HJLFCCCX2-L3-8F-B1	2nd	Och-CCat_092-Ex1-8F-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_092-Ex1-8F-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_092-Ex1-8F-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat092_Ex1-8F-lcwgs-1_RG-OchCCat092-E00526-585-HJLFCCCX2-L3-8F-B1_R1.fastq.gz	data/symlinks/OchCCat092_Ex1-8F-lcwgs-1_RG-OchCCat092-E00526-585-HJLFCCCX2-L3-8F-B1_R2.fastq.gz
OchCCat094_Ex1-4D-lcwgs-1_RG-OchCCat094-E00526-585-HJLFCCCX2-L3-4D-B1	OchCCat094	Och-CCat_094	CCat	modern	Ex1-4D-lcwgs-1	RG-OchCCat094-E00526-585-HJLFCCCX2-L3-4D-B1	2nd	Och-CCat_094-Ex1-4D-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_094-Ex1-4D-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_094-Ex1-4D-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat094_Ex1-4D-lcwgs-1_RG-OchCCat094-E00526-585-HJLFCCCX2-L3-4D-B1_R1.fastq.gz	data/symlinks/OchCCat094_Ex1-4D-lcwgs-1_RG-OchCCat094-E00526-585-HJLFCCCX2-L3-4D-B1_R2.fastq.gz
OchCCat095_Ex1-7B-lcwgs-1_RG-OchCCat095-E00526-585-HJLFCCCX2-L3-7B-B1	OchCCat095	Och-CCat_095	CCat	modern	Ex1-7B-lcwgs-1	RG-OchCCat095-E00526-585-HJLFCCCX2-L3-7B-B1	2nd	Och-CCat_095-Ex1-7B-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_095-Ex1-7B-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_095-Ex1-7B-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat095_Ex1-7B-lcwgs-1_RG-OchCCat095-E00526-585-HJLFCCCX2-L3-7B-B1_R1.fastq.gz	data/symlinks/OchCCat095_Ex1-7B-lcwgs-1_RG-OchCCat095-E00526-585-HJLFCCCX2-L3-7B-B1_R2.fastq.gz
OchCCat096_Ex1-6B-lcwgs-1_RG-OchCCat096-E00526-585-HJLFCCCX2-L3-6B-B1	OchCCat096	Och-CCat_096	CCat	modern	Ex1-6B-lcwgs-1	RG-OchCCat096-E00526-585-HJLFCCCX2-L3-6B-B1	2nd	Och-CCat_096-Ex1-6B-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_096-Ex1-6B-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CCat_096-Ex1-6B-lcwgs-1-1.2.fq.gz	data/symlinks/OchCCat096_Ex1-6B-lcwgs-1_RG-OchCCat096-E00526-585-HJLFCCCX2-L3-6B-B1_R1.fastq.gz	data/symlinks/OchCCat096_Ex1-6B-lcwgs-1_RG-OchCCat096-E00526-585-HJLFCCCX2-L3-6B-B1_R2.fastq.gz
OchCTum001_Ex1-5A-lcwgs-1_RG-OchCTum001-E00526-585-HJLFCCCX2-L3-5A-B1	OchCTum001	Och-CTum_001	CTum	modern	Ex1-5A-lcwgs-1	RG-OchCTum001-E00526-585-HJLFCCCX2-L3-5A-B1	2nd	Och-CTum_001-Ex1-5A-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CTum_001-Ex1-5A-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CTum_001-Ex1-5A-lcwgs-1-1.2.fq.gz	data/symlinks/OchCTum001_Ex1-5A-lcwgs-1_RG-OchCTum001-E00526-585-HJLFCCCX2-L3-5A-B1_R1.fastq.gz	data/symlinks/OchCTum001_Ex1-5A-lcwgs-1_RG-OchCTum001-E00526-585-HJLFCCCX2-L3-5A-B1_R2.fastq.gz
OchCTum002_Ex1-5B-lcwgs-1_RG-OchCTum002-E00526-585-HJLFCCCX2-L3-5B-B1	OchCTum002	Och-CTum_002	CTum	modern	Ex1-5B-lcwgs-1	RG-OchCTum002-E00526-585-HJLFCCCX2-L3-5B-B1	2nd	Och-CTum_002-Ex1-5B-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CTum_002-Ex1-5B-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CTum_002-Ex1-5B-lcwgs-1-1.2.fq.gz	data/symlinks/OchCTum002_Ex1-5B-lcwgs-1_RG-OchCTum002-E00526-585-HJLFCCCX2-L3-5B-B1_R1.fastq.gz	data/symlinks/OchCTum002_Ex1-5B-lcwgs-1_RG-OchCTum002-E00526-585-HJLFCCCX2-L3-5B-B1_R2.fastq.gz
OchCTum003_Ex1-5C-lcwgs-1_RG-OchCTum003-E00526-585-HJLFCCCX2-L3-5C-B1	OchCTum003	Och-CTum_003	CTum	modern	Ex1-5C-lcwgs-1	RG-OchCTum003-E00526-585-HJLFCCCX2-L3-5C-B1	2nd	Och-CTum_003-Ex1-5C-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CTum_003-Ex1-5C-lcwgs-1-1.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw/Och-CTum_003-Ex1-5C-lcwgs-1-1.2.fq.gz	data/symlinks/OchCTum003_Ex1-5C-lcwgs-1_RG-OchCTum003-E00526-585-HJLFCCCX2-L3-5C-B1_R1.fastq.gz	data/symlinks/OchCTum003_Ex1-5C-lcwgs-1_RG-OchCTum003-E00526-585-HJLFCCCX2-L3-5C-B1_R2.fastq.gz
